Feature,[G7.1.1.1],[G7.1.1.2],[G7.1.1.3],[G7.1.1.4],[G7.1.1.5],[G7.1.1.6],[G7.1.1.7],[G7.1.1.8],[G7.1.1.9],[G7.1.1.10],[G7.1.1.11],[G7.1.1.12],[G7.1.1.13],[G7.1.1.14],[G7.1.1.15],[G7.1.1.16],[G7.1.1.17],[G7.1.1.18],[G7.1.1.19],[G7.1.1.20],[G7.1.1.21],[G7.1.1.22],[G7.1.1.23],[G7.1.1.24],[G7.1.1.25],[G7.1.1.26],[G7.1.1.27],[G7.1.1.28],[G7.1.1.29],[G7.1.1.30],[G7.1.1.31],[G7.1.1.32],[G7.1.1.33],[G7.1.1.34],[G7.1.1.35],[G7.1.1.36],[G7.1.1.37],[G7.1.1.38],[G7.1.1.39],[G7.1.1.40],[G7.1.1.41],[G7.1.1.42],[G7.1.1.43],[G7.1.1.44],[G7.1.1.45],[G7.1.1.46],[G7.1.1.47],[G7.1.1.48],[G7.1.1.49],[G7.1.1.50],[G7.1.1.51],[G7.1.1.52],[G7.1.1.53],[G7.1.1.54],[G7.1.1.55],[G7.1.1.56],[G7.1.1.57],[G7.1.1.58],[G7.1.1.59],[G7.1.1.60],[G7.1.1.61],[G7.1.1.62],[G7.1.1.63],[G7.1.1.64],[G7.1.1.65],[G7.1.1.66],[G7.1.1.67],[G7.1.1.68],[G7.1.1.69],[G7.1.1.70],[G7.1.1.71],[G7.1.1.72],[G7.1.1.73],[G7.1.1.74],[G7.1.1.75],[G7.1.1.76],[G7.1.1.77],[G7.1.1.78],[G7.1.1.79],[G7.1.1.80]
seq7549,0.183231,0.048862,0.024431,0.048862,0.036646,0.061077,0.000000,0.061077,0.012215,0.012215,0.061077,0.000000,0.036646,0.024431,0.097723,0.085508,0.048862,0.048862,0.024431,0.061077,-0.000454,0.008609,-0.004149,0.000383,0.001375,0.002587,0.006204,0.008806,-0.004789,-0.002189,-0.003582,0.004281,0.004047,0.014503,-0.001044,0.001284,-0.005842,-0.002034,0.008322,0.003249,0.008838,0.006603,-0.006077,-0.003603,-0.001425,0.003712,0.002468,0.005546,0.003878,0.003719,-0.007029,-0.005758,-0.002836,-0.003618,0.000470,0.002368,-0.004940,-0.002256,0.004447,0.002507,0.001063,-0.001883,0.002616,0.003948,-0.004328,-0.008216,0.000718,-0.001833,0.004059,0.001357,-0.000560,0.002405,-0.008572,-0.009201,-0.002558,-0.005738,0.000322,0.003949,0.000401,-0.001765
seq7550,0.140071,0.101870,0.000000,0.038201,0.000000,0.089136,0.038201,0.101870,0.000000,0.050935,0.127337,0.000000,0.038201,0.012734,0.038201,0.063669,0.076402,0.025467,0.025467,0.050935,-0.001654,-0.002267,0.000496,0.005609,0.000603,0.004201,-0.003876,-0.007272,0.001440,0.000108,-0.006195,-0.006497,0.004907,-0.001526,-0.001173,-0.004271,0.006293,0.010240,-0.001917,-0.002432,0.002089,0.008793,0.008067,0.014665,-0.011886,-0.020894,0.007753,0.008140,0.000086,-0.005187,0.005591,0.000489,-0.002647,-0.003289,-0.012842,-0.015819,0.005695,-0.000099,-0.003747,-0.001568,-0.000985,0.003753,-0.000407,0.003628,0.004348,0.014269,-0.000418,0.001013,-0.000623,-0.003262,0.012709,0.022548,-0.004243,-0.009211,-0.003325,0.002179,-0.008547,-0.012003,-0.008511,-0.009820
seq7551,0.112127,0.037376,0.037376,0.012459,0.024917,0.049834,0.062293,0.112127,0.049834,0.087210,0.062293,0.024917,0.037376,0.037376,0.037376,0.049834,0.099669,0.000000,0.012459,0.049834,-0.004902,-0.000016,-0.002041,0.003671,-0.000346,0.003803,-0.005319,0.000971,0.001352,-0.000363,-0.000648,-0.004389,-0.006248,-0.009786,-0.001567,-0.001303,0.000962,0.001972,0.001934,-0.002858,0.003465,0.001341,0.010371,0.005328,-0.002416,0.000450,-0.006464,0.000402,-0.000567,-0.001024,-0.005766,-0.003199,0.000673,-0.001636,0.003519,-0.002004,-0.004641,0.002793,-0.003209,-0.004281,0.004398,0.007399,0.003681,0.007039,0.006429,0.011812,0.006277,0.003466,-0.006769,0.002381,-0.001352,0.001222,0.003850,0.006748,-0.011061,-0.007054,0.007780,0.004381,-0.007710,-0.007618
seq7552,0.049104,0.049104,0.049104,0.049104,0.000000,0.061380,0.085933,0.036828,0.000000,0.098209,0.073657,0.085933,0.036828,0.036828,0.036828,0.085933,0.061380,0.012276,0.049104,0.024552,0.002754,-0.005046,-0.003398,-0.001148,-0.003928,-0.000752,0.004123,-0.001741,-0.002489,-0.005469,0.006682,0.007644,-0.004651,-0.010820,0.005820,-0.002731,0.006532,0.002221,0.003148,0.003047,0.005008,0.008919,0.003879,-0.002562,0.003843,0.002039,-0.002705,0.000531,-0.009795,-0.007372,0.008375,0.008003,0.007885,-0.002465,-0.001933,-0.009692,-0.011599,-0.011540,0.016977,0.016798,-0.001134,0.002897,-0.010247,-0.002624,-0.008214,-0.004924,0.004433,-0.000659,0.002918,-0.001399,0.008815,0.005501,-0.000869,0.002132,-0.010058,-0.018439,0.002111,0.005650,0.008826,0.010806
seq7553,0.102939,0.038602,0.115807,0.064337,0.012867,0.025735,0.025735,0.012867,0.012867,0.077205,0.051470,0.051470,0.012867,0.051470,0.064337,0.064337,0.115807,0.012867,0.038602,0.077205,-0.001954,-0.002810,0.005739,0.000837,0.000693,-0.002354,0.002080,-0.001469,0.001972,0.008128,-0.007310,-0.004501,-0.001934,-0.001679,-0.004903,-0.006945,-0.001732,-0.007002,0.000416,-0.000419,-0.000488,0.000063,-0.009979,-0.012320,0.005437,0.007398,-0.002515,-0.007907,0.001767,0.007261,-0.002792,-0.001897,0.004878,0.003188,0.007076,0.004716,-0.000680,-0.003213,0.005292,0.008979,0.001156,0.004247,-0.008475,0.001607,0.004074,0.002187,-0.006746,-0.000304,-0.000899,-0.004536,-0.003201,-0.000219,-0.004321,-0.004998,0.000740,-0.003962,-0.003776,-0.000819,0.005840,0.003893
seq7554,0.102939,0.038602,0.115807,0.064337,0.012867,0.025735,0.025735,0.012867,0.012867,0.077205,0.051470,0.051470,0.012867,0.051470,0.064337,0.064337,0.115807,0.012867,0.038602,0.077205,-0.001954,-0.002810,0.005739,0.000837,0.000693,-0.002354,0.002080,-0.001469,0.001972,0.008128,-0.007310,-0.004501,-0.001934,-0.001679,-0.004903,-0.006945,-0.001732,-0.007002,0.000416,-0.000419,-0.000488,0.000063,-0.009979,-0.012320,0.005437,0.007398,-0.002515,-0.007907,0.001767,0.007261,-0.002792,-0.001897,0.004878,0.003188,0.007076,0.004716,-0.000680,-0.003213,0.005292,0.008979,0.001156,0.004247,-0.008475,0.001607,0.004074,0.002187,-0.006746,-0.000304,-0.000899,-0.004536,-0.003201,-0.000219,-0.004321,-0.004998,0.000740,-0.003962,-0.003776,-0.000819,0.005840,0.003893
seq7555,0.164307,0.101112,0.012639,0.075834,0.000000,0.000000,0.075834,0.050556,0.025278,0.025278,0.088473,0.000000,0.063195,0.063195,0.037917,0.075834,0.037917,0.000000,0.050556,0.063195,-0.011656,-0.010070,-0.003446,0.001947,0.002321,-0.005530,-0.010215,-0.009871,0.012783,0.004909,-0.003739,-0.001133,0.002145,0.009237,-0.000379,0.004664,-0.003039,-0.011405,0.015910,0.008991,-0.010536,-0.020320,-0.004667,-0.002136,-0.001717,0.001010,-0.002539,-0.001316,0.013162,0.015007,-0.008101,-0.015614,-0.009485,-0.010434,-0.000796,-0.004058,0.008796,0.004974,0.005691,0.008879,-0.004091,-0.008958,0.000364,0.009181,-0.005409,-0.012035,0.003792,0.000869,0.009429,0.005538,-0.008369,-0.001029,-0.004008,-0.000832,0.005404,0.008431,0.003240,0.002920,0.018457,0.007759
seq7556,0.153172,0.038293,0.012764,0.051057,0.012764,0.038293,0.089350,0.076586,0.051057,0.025529,0.076586,0.051057,0.025529,0.038293,0.038293,0.063822,0.063822,0.025529,0.012764,0.076586,-0.008258,-0.006458,-0.001200,-0.004627,-0.004384,-0.005481,0.002491,0.002101,0.003253,0.003679,0.002647,0.002567,-0.001085,-0.007935,-0.010333,-0.004669,0.005083,0.002985,0.007393,0.007392,0.004516,0.001160,-0.004370,0.001550,-0.011289,-0.009415,0.003659,0.000881,0.003416,0.008873,0.004426,-0.000238,0.002109,-0.005221,-0.007362,-0.004421,-0.003482,-0.003569,0.007160,0.010470,0.009730,0.007954,-0.004381,-0.001823,-0.003068,-0.003078,0.003046,0.002986,-0.000059,0.001640,0.009017,-0.002489,-0.008349,-0.004981,0.003669,-0.001480,-0.017371,-0.009345,0.004655,0.008565
seq7557,0.046891,0.070336,0.035168,0.070336,0.000000,0.035168,0.046891,0.046891,0.011723,0.105504,0.046891,0.082059,0.058613,0.023445,0.023445,0.058613,0.093781,0.000000,0.023445,0.058613,0.001409,-0.009331,-0.005685,-0.009598,0.003128,0.005005,-0.000471,-0.007805,0.003986,0.006210,-0.002637,-0.010839,-0.009826,-0.009679,0.018125,0.016671,0.007075,0.012932,-0.010134,-0.017411,-0.003952,-0.002234,0.000685,0.003330,0.008455,-0.002209,-0.000007,-0.004310,-0.005427,-0.016974,0.003642,0.007053,0.018144,0.020331,0.004268,-0.002831,0.002889,-0.002368,-0.000916,-0.001677,0.012397,0.014108,-0.002262,-0.014997,-0.005440,-0.005821,0.003887,0.004572,0.009430,0.009627,-0.002081,0.009865,-0.002310,-0.018336,0.007575,0.010397,0.000986,0.009837,0.007195,0.006541
seq7558,0.095774,0.035915,0.000000,0.000000,0.035915,0.035915,0.000000,0.095774,0.071830,0.011972,0.071830,0.011972,0.023943,0.023943,0.167604,0.119717,0.071830,0.011972,0.023943,0.047887,-0.002702,-0.002054,-0.000675,-0.000831,0.002111,0.003306,0.000653,-0.000941,0.000093,0.002830,0.000309,0.003380,-0.000991,-0.004608,0.001222,0.000659,0.002551,0.000418,0.000731,0.003616,-0.000239,0.002515,0.005184,0.005846,-0.001217,0.000491,-0.003054,-0.001215,0.000948,0.002721,0.003129,0.006233,0.001588,0.000665,-0.001881,0.000978,0.002393,-0.001139,0.002792,0.009358,0.001345,0.002109,-0.001371,-0.002239,-0.000235,0.003124,-0.001274,-0.003124,0.000881,-0.000097,-0.001528,0.003677,-0.001617,-0.007224,0.001960,0.005104,-0.001174,0.001770,-0.000279,-0.002718
seq7559,0.109374,0.024305,0.012153,0.060763,0.012153,0.012153,0.024305,0.097221,0.000000,0.060763,0.036458,0.072916,0.036458,0.060763,0.085069,0.133679,0.024305,0.000000,0.036458,0.072916,-0.005176,-0.000787,0.002146,-0.000218,-0.004566,-0.001720,-0.003095,-0.002967,0.001773,0.003068,-0.008456,-0.007915,0.004512,0.004148,0.004117,0.009401,0.000761,-0.000847,0.003881,0.005676,-0.001908,-0.003963,-0.002410,-0.003004,-0.003203,-0.001757,-0.003300,-0.007821,0.001089,0.007331,0.003829,0.003980,0.000127,0.002604,0.001648,0.000381,0.000007,-0.001361,0.004543,0.007166,0.001039,0.002180,-0.004508,0.000608,0.004400,0.007584,0.000862,0.007832,0.008536,0.011445,-0.002979,-0.001575,-0.006123,-0.006082,-0.001053,0.000469,-0.013179,-0.010058,0.012916,0.007760
seq7560,0.050463,0.025231,0.012616,0.050463,0.025231,0.050463,0.025231,0.075694,0.025231,0.088310,0.113541,0.037847,0.037847,0.075694,0.000000,0.164004,0.088310,0.000000,0.012616,0.050463,-0.002654,0.000620,-0.000185,0.002216,-0.000802,0.005149,-0.002084,0.004659,-0.002197,-0.002849,-0.002998,-0.000270,0.000266,0.005174,0.003545,0.005797,-0.001808,0.005571,-0.003748,-0.003336,0.000746,0.005722,-0.000594,-0.002145,-0.008702,-0.006633,0.003963,0.008477,0.008097,0.002132,-0.001423,0.002211,-0.001132,0.002468,-0.002373,0.001418,-0.000390,-0.002518,-0.000287,-0.002389,-0.003485,-0.006448,-0.007196,-0.004735,0.011470,0.015263,-0.001994,-0.004800,-0.000643,0.001940,0.002675,-0.001882,0.002179,0.000743,-0.008244,-0.011824,0.000120,-0.000997,-0.004516,-0.003597
seq7561,0.084104,0.012015,0.012015,0.048059,0.012015,0.036045,0.048059,0.036045,0.012015,0.012015,0.072089,0.084104,0.024030,0.048059,0.048059,0.144178,0.108134,0.000000,0.024030,0.096119,-0.004090,-0.006853,0.007545,0.002053,0.004849,0.003741,-0.003679,-0.007082,0.004160,-0.003026,0.000186,0.003195,0.000347,-0.004381,0.004906,0.001914,-0.000661,-0.001759,0.004951,0.004643,-0.009295,-0.009631,0.003993,0.003571,-0.005870,-0.001930,-0.005698,-0.007580,-0.003582,-0.007255,0.001019,0.000938,-0.001309,-0.006370,0.004935,0.004180,-0.000536,-0.000823,0.007709,0.006476,0.001984,-0.002461,0.008535,0.010915,0.004896,0.000651,0.002785,-0.003191,0.002247,0.005160,0.009072,0.003942,-0.009068,-0.012695,0.015300,0.018001,0.003779,0.000577,-0.005142,-0.000381
seq7562,0.086387,0.074046,0.037023,0.061705,0.012341,0.012341,0.074046,0.024682,0.024682,0.024682,0.086387,0.074046,0.061705,0.049364,0.024682,0.086387,0.037023,0.012341,0.061705,0.061705,-0.005368,0.002628,-0.004098,-0.007302,-0.005936,-0.005449,0.000639,-0.000460,0.013461,0.009286,-0.007438,0.001737,-0.002594,-0.004042,0.004138,0.003851,0.005880,0.001117,0.008183,0.006197,-0.009119,0.002474,0.000746,-0.002943,0.001290,0.003471,0.016587,0.006839,-0.003690,-0.001236,-0.010107,-0.007773,0.006803,-0.001533,0.002348,0.009852,0.018071,0.007428,-0.009770,-0.002774,-0.002806,0.000275,0.014607,0.010535,-0.001632,-0.003264,0.010119,0.000102,-0.011892,-0.012723,0.001869,0.007277,0.007880,0.004007,-0.005683,-0.004883,-0.011079,-0.008045,-0.008851,-0.014481
seq7563,0.111359,0.074239,0.012373,0.086613,0.000000,0.012373,0.074239,0.049493,0.012373,0.024746,0.111359,0.024746,0.024746,0.049493,0.074239,0.074239,0.074239,0.037120,0.012373,0.049493,0.000185,-0.000688,-0.002164,-0.002820,0.002019,0.001342,-0.009301,-0.011174,0.004181,-0.003062,0.006800,0.005641,0.004777,0.005368,-0.000891,-0.005519,0.004605,0.012094,0.001303,-0.001226,-0.017501,-0.021286,-0.000604,0.000750,-0.002743,-0.011267,-0.005504,-0.006125,0.003705,0.002545,-0.006796,-0.004476,-0.001889,-0.002654,0.001192,0.003919,0.009600,0.003823,0.001072,-0.007503,-0.000676,0.002766,-0.004122,-0.002033,0.002732,-0.007845,0.009944,0.005508,0.008603,0.007025,0.004587,0.002906,0.009218,0.015530,0.007248,0.004490,0.005463,-0.004330,-0.004088,-0.002515
seq7564,0.106295,0.093008,0.000000,0.066434,0.013287,0.026574,0.079721,0.119582,0.013287,0.093008,0.053147,0.039861,0.039861,0.079721,0.000000,0.079721,0.053147,0.000000,0.026574,0.079721,-0.003645,0.001615,-0.012838,-0.018087,0.000906,-0.003000,0.013905,0.013902,-0.002251,0.004858,-0.009851,-0.012169,-0.002144,-0.011725,0.006124,-0.001101,0.002091,0.002721,-0.000653,-0.002487,-0.009659,-0.016483,0.003849,0.000598,0.003556,0.004409,0.004889,0.006360,-0.001175,-0.004170,0.001733,-0.005675,0.000905,0.003173,0.014970,0.022632,0.002183,-0.000621,-0.003366,-0.007868,0.008045,0.012140,0.000107,0.000429,-0.006753,0.000968,-0.000732,-0.004283,0.002012,-0.002028,-0.006910,0.002416,0.000064,-0.002340,-0.009480,-0.015230,-0.008616,-0.020008,-0.002676,0.003519
seq7565,0.249506,0.071288,0.011881,0.023763,0.000000,0.000000,0.071288,0.142575,0.000000,0.011881,0.059406,0.011881,0.011881,0.023763,0.023763,0.023763,0.118813,0.000000,0.011881,0.083169,-0.006705,-0.003066,0.001768,-0.001158,-0.003428,-0.005148,0.003119,-0.003377,0.008833,0.006983,-0.008134,-0.008097,0.005784,0.007428,0.003273,0.003374,-0.001946,-0.001602,0.004263,0.002206,-0.008783,-0.015413,0.013656,0.010691,-0.004507,-0.003872,0.000241,-0.002092,-0.001292,0.002262,0.001903,-0.000278,0.008751,0.013980,-0.000978,-0.000372,0.002962,0.003521,0.004988,0.003154,0.001258,0.002629,0.007833,0.003843,-0.009775,-0.011193,0.008244,0.007956,-0.000092,0.006231,0.002181,0.002094,-0.001621,0.005980,-0.007402,-0.012490,0.008111,0.010516,-0.002472,-0.005223
seq7566,0.077022,0.025674,0.064185,0.064185,0.000000,0.051348,0.051348,0.089859,0.012837,0.064185,0.038511,0.025674,0.038511,0.051348,0.038511,0.179719,0.064185,0.012837,0.077022,0.000000,-0.003125,-0.003035,0.003610,0.001964,-0.003913,-0.007673,0.005319,0.004444,-0.000494,-0.008230,-0.004494,-0.004051,0.009468,0.003619,0.000439,0.003325,0.006755,-0.001819,-0.004351,-0.003724,-0.000162,0.007088,-0.003250,-0.005947,-0.002579,-0.002074,-0.001207,-0.000970,-0.008301,0.005691,0.003122,-0.001986,-0.010274,-0.004829,0.006686,0.000724,-0.002546,0.007686,-0.000775,-0.007288,-0.006984,0.000405,-0.004652,-0.000191,0.007614,0.008141,-0.006786,-0.010850,0.004918,0.006981,0.003110,0.000791,0.004139,0.001151,-0.006477,-0.005640,-0.002321,-0.002379,0.004377,0.004846
seq7567,0.077022,0.025674,0.064185,0.064185,0.000000,0.051348,0.051348,0.089859,0.012837,0.064185,0.038511,0.025674,0.038511,0.051348,0.038511,0.179719,0.064185,0.012837,0.077022,0.000000,-0.003125,-0.003035,0.003610,0.001964,-0.003913,-0.007673,0.005319,0.004444,-0.000494,-0.008230,-0.004494,-0.004051,0.009468,0.003619,0.000439,0.003325,0.006755,-0.001819,-0.004351,-0.003724,-0.000162,0.007088,-0.003250,-0.005947,-0.002579,-0.002074,-0.001207,-0.000970,-0.008301,0.005691,0.003122,-0.001986,-0.010274,-0.004829,0.006686,0.000724,-0.002546,0.007686,-0.000775,-0.007288,-0.006984,0.000405,-0.004652,-0.000191,0.007614,0.008141,-0.006786,-0.010850,0.004918,0.006981,0.003110,0.000791,0.004139,0.001151,-0.006477,-0.005640,-0.002321,-0.002379,0.004377,0.004846
seq7568,0.051371,0.038528,0.038528,0.102741,0.000000,0.038528,0.038528,0.089899,0.000000,0.012843,0.089899,0.064213,0.025685,0.012843,0.051371,0.102741,0.128427,0.025685,0.025685,0.089899,0.000710,-0.001599,-0.001711,0.002295,0.009400,0.004204,0.001314,-0.000290,0.000045,-0.000733,-0.005863,-0.000770,-0.003159,-0.001665,0.004461,0.003490,0.003940,-0.000095,-0.005606,-0.009604,0.004112,0.000440,0.004648,-0.000713,0.001402,-0.007366,0.006863,-0.001237,-0.001103,0.005637,0.003428,0.001069,0.010988,0.010783,-0.005782,-0.010923,-0.002561,-0.005289,0.005872,0.000963,0.001611,-0.001751,-0.002231,-0.002742,0.005932,0.003414,-0.002818,-0.002939,-0.004540,-0.003875,-0.000276,-0.004295,-0.004706,-0.010001,-0.001217,-0.007157,0.013077,-0.000417,-0.008336,-0.014140
seq7569,0.093175,0.066554,0.013311,0.053243,0.013311,0.053243,0.079865,0.053243,0.039932,0.013311,0.066554,0.053243,0.053243,0.013311,0.039932,0.093175,0.079865,0.013311,0.039932,0.133108,0.008688,0.004631,-0.001996,-0.001550,-0.004298,-0.003613,0.005011,0.002426,-0.004708,-0.004102,-0.001977,-0.012268,-0.002656,-0.006646,0.009375,0.001010,0.011156,0.006089,0.008543,0.005201,0.000760,0.003943,0.000546,-0.002375,-0.002533,0.007340,-0.003113,-0.000467,-0.006628,-0.006832,-0.000731,-0.004643,-0.003749,-0.006714,0.006821,0.001515,-0.000530,-0.001817,-0.009653,-0.006040,-0.010456,-0.004337,-0.007605,-0.005036,-0.008851,-0.004089,-0.005676,-0.006359,0.005465,0.003549,0.009459,0.005051,0.008498,0.002717,-0.001628,-0.006552,-0.002968,-0.001350,-0.009050,-0.009065
seq7570,0.097414,0.060883,0.060883,0.060883,0.012177,0.036530,0.060883,0.036530,0.024353,0.073060,0.060883,0.060883,0.012177,0.024353,0.024353,0.073060,0.097414,0.000000,0.036530,0.060883,-0.000575,0.004987,0.006932,0.004863,-0.004957,-0.005504,0.002772,-0.001761,-0.007385,-0.004758,0.006153,0.002643,-0.009645,-0.010879,-0.003714,-0.007255,0.003408,-0.000609,0.004774,0.004642,0.001338,0.000500,0.001436,0.002517,-0.001314,-0.000624,0.001136,0.003998,0.014625,0.018418,0.009661,0.008709,-0.001338,-0.003534,0.004034,-0.002301,-0.002416,-0.003384,-0.000950,-0.000518,0.000825,-0.000958,0.000776,-0.006952,-0.010005,-0.014425,0.000473,-0.006699,0.006575,0.003097,-0.001406,0.000955,0.013046,0.008803,-0.000550,-0.003709,0.006178,0.003054,-0.002927,-0.004408
seq7571,0.056424,0.022569,0.045139,0.011285,0.045139,0.033854,0.022569,0.101562,0.000000,0.045139,0.146701,0.033854,0.022569,0.022569,0.022569,0.078993,0.067708,0.000000,0.011285,0.112847,0.009126,0.013900,0.009363,0.015599,0.002156,0.006602,0.001176,0.005501,0.003897,0.004959,0.003036,0.006311,0.000888,0.003580,0.002116,0.008188,-0.000145,0.001722,0.002286,0.006800,-0.001749,-0.001347,0.000380,0.009899,0.001642,0.004347,0.002723,0.006288,0.004014,0.008803,0.003017,0.009778,0.000667,0.009965,0.003939,0.010104,-0.002380,0.001390,-0.001058,0.001204,-0.008651,-0.008962,-0.007705,-0.004270,-0.005270,-0.007220,-0.003831,-0.003650,-0.001718,-0.002360,-0.003611,-0.001372,-0.001080,-0.000832,-0.004687,-0.002424,-0.003841,-0.005836,-0.003600,-0.000542
seq7572,0.063873,0.063873,0.042582,0.000000,0.000000,0.042582,0.053228,0.053228,0.010646,0.010646,0.106455,0.010646,0.085164,0.053228,0.074519,0.053228,0.042582,0.000000,0.010646,0.074519,0.009957,0.018051,0.007218,0.008853,0.005266,0.007762,0.004622,0.010776,-0.000178,0.002711,-0.001332,-0.002394,0.002736,0.000783,0.002830,0.003297,0.002030,0.001517,0.005300,0.003243,0.006782,0.002807,0.002120,0.001157,0.001476,-0.001578,0.004175,-0.000666,-0.002977,-0.006516,0.000124,-0.001386,0.004087,0.001823,0.003970,0.003887,0.002466,0.001069,0.003680,0.005622,0.004906,0.004883,0.002513,0.000155,-0.000560,0.002995,-0.002078,0.005212,0.002026,0.007271,-0.004531,0.000623,-0.004461,0.002866,-0.002353,0.005229,-0.002476,0.000490,0.000922,-0.000440
seq7573,0.090518,0.064656,0.090518,0.025862,0.012931,0.090518,0.077587,0.051725,0.000000,0.025862,0.090518,0.025862,0.012931,0.012931,0.064656,0.025862,0.090518,0.012931,0.064656,0.103449,-0.003154,-0.001897,-0.008091,-0.007834,0.004006,-0.001394,0.003104,0.006123,-0.010046,-0.000900,0.000085,-0.003464,0.002137,-0.002713,-0.002584,0.002059,-0.003829,0.000555,-0.002001,-0.000043,-0.002296,-0.003254,0.000162,-0.004013,0.013084,0.013783,-0.004841,-0.007155,0.001461,-0.001436,0.006471,0.006007,0.004041,0.001576,-0.012007,-0.013810,0.009036,-0.004821,0.000176,0.001783,-0.009666,-0.010311,-0.002430,0.000012,0.006345,-0.001973,-0.010360,-0.000359,0.001072,0.000907,0.000269,0.003134,-0.000550,-0.010020,-0.001783,0.003778,0.000802,0.004210,0.008941,0.009422
seq7574,0.091066,0.065047,0.039028,0.065047,0.000000,0.013009,0.130094,0.078057,0.000000,0.052038,0.091066,0.052038,0.052038,0.026019,0.039028,0.026019,0.078057,0.026019,0.026019,0.091066,-0.002685,0.003870,0.002542,0.002540,0.008138,0.004729,0.002624,0.008729,-0.007968,-0.001313,-0.008402,-0.016839,-0.000192,-0.005812,-0.013142,-0.008707,0.009297,0.006393,0.006875,0.005851,0.005433,-0.002925,0.004559,-0.002143,0.007848,0.010542,0.004052,0.002231,-0.005082,-0.016389,-0.004082,-0.012648,-0.001699,-0.003329,-0.000724,-0.006544,-0.005148,-0.006989,0.000872,-0.001484,0.008368,0.012001,0.008233,0.007999,0.011331,0.005672,0.005561,0.004003,0.005701,-0.001992,-0.004347,-0.004248,-0.005249,-0.005170,-0.005459,-0.014339,-0.000921,-0.011950,-0.009306,-0.009523
seq7575,0.117444,0.104395,0.026099,0.065247,0.000000,0.052197,0.013049,0.065247,0.026099,0.000000,0.091345,0.039148,0.026099,0.065247,0.078296,0.078296,0.039148,0.013049,0.078296,0.065247,0.000848,-0.011154,-0.007035,-0.014846,0.005216,0.019944,0.002991,-0.004422,-0.000870,-0.007109,0.000059,0.009818,0.002915,-0.000684,-0.011409,-0.016667,0.008936,0.012578,0.010721,0.005347,0.000351,-0.001270,-0.001609,0.002578,0.003154,-0.001317,0.002591,0.006884,-0.010294,-0.011566,-0.005141,-0.011112,0.007189,0.013164,-0.007135,0.000031,-0.003414,-0.013508,0.006190,0.010330,-0.003047,0.000935,-0.003983,-0.018501,0.011177,0.014788,0.008872,0.010912,-0.018561,-0.028222,0.001576,0.004286,0.008482,0.015441,-0.007181,-0.016380,-0.006978,-0.003580,-0.005946,0.000687
seq7576,0.051087,0.038315,0.025543,0.025543,0.051087,0.038315,0.089402,0.076630,0.025543,0.063859,0.076630,0.051087,0.025543,0.051087,0.051087,0.089402,0.025543,0.000000,0.025543,0.140489,0.000596,0.006140,-0.008783,-0.010974,0.003588,0.005593,-0.003769,0.003943,-0.007716,-0.006688,-0.005892,0.000267,0.002597,0.003649,0.006751,0.002947,0.002568,0.000839,0.007585,0.000692,0.009873,0.006452,-0.008852,0.000881,-0.000925,-0.001087,0.001169,0.001647,-0.004388,-0.000064,-0.005327,-0.004823,0.004683,0.005261,0.007014,0.005328,0.003230,-0.005759,0.003042,-0.002908,-0.002318,-0.000847,-0.004811,-0.001741,-0.004711,-0.001035,0.004490,0.002436,-0.007768,-0.007427,0.000285,0.000572,0.005334,0.000160,0.005889,0.003338,-0.002235,-0.005867,-0.010539,-0.013326
seq7577,0.025711,0.038567,0.089990,0.064279,0.012856,0.025711,0.038567,0.102846,0.012856,0.025711,0.038567,0.089990,0.012856,0.089990,0.025711,0.115702,0.025711,0.012856,0.025711,0.154269,-0.005317,-0.014370,-0.001481,0.000545,0.000133,0.000925,-0.014629,-0.015612,-0.001680,-0.000193,-0.000466,-0.002459,0.012126,0.010457,-0.010178,-0.007082,0.000526,0.001609,0.007896,0.009407,-0.004703,-0.005459,0.015458,0.004244,0.003033,0.003341,-0.007415,-0.005383,0.002552,-0.000551,-0.008716,-0.002916,0.001650,-0.002080,0.003348,0.002433,0.009834,0.007531,-0.002623,-0.001535,-0.003261,-0.000640,-0.000957,-0.010962,-0.007298,-0.008227,0.008230,0.009043,0.001747,-0.002415,0.007467,0.005877,0.002307,0.007445,-0.007655,-0.012584,0.001097,0.010740,-0.004120,-0.006494
seq7578,0.285147,0.114059,0.000000,0.042772,0.028515,0.042772,0.000000,0.071287,0.085544,0.000000,0.057029,0.014257,0.028515,0.000000,0.028515,0.085544,0.057029,0.014257,0.014257,0.171088,-0.001733,0.006979,0.001459,0.010093,0.001068,0.003805,0.001762,-0.000610,0.006436,0.009354,0.003253,0.004891,0.004838,0.007645,0.003215,0.006062,-0.000003,0.005787,-0.000969,-0.001553,-0.000541,-0.000752,0.000382,-0.000657,-0.002046,-0.001139,-0.003127,-0.007551,-0.002212,-0.015229,0.001618,-0.004307,-0.002890,-0.010717,-0.007282,-0.003463,-0.001230,-0.007624,-0.009183,-0.013609,-0.002911,-0.012276,-0.004143,-0.008799,-0.001764,-0.009309,-0.005554,-0.013939,-0.001177,-0.002784,-0.007665,-0.015285,-0.003211,-0.002732,-0.013026,-0.014055,-0.003146,-0.009429,0.003020,0.007377
