Feature,[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50],[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50],[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50]
seq6948,0.017318,0.008659,0.077932,0.017318,0.000000,0.000000,0.008659,0.303068,0.034636,0.017318,0.008659,0.000000,0.008659,0.000000,0.017318,0.103909,0.034636,0.025977,0.000000,0.008659,0.009285,0.008733,0.010073,0.009507,0.010478,0.009026,0.008277,0.010493,0.009622,0.009193,0.010118,0.010059,0.010842,0.011301,0.009539,0.011173,0.010255,0.012294,0.009334,0.012242,0.011014,0.011749,0.011857,0.012987,0.009955,0.008629,0.008688,0.010560,0.010021,0.009972,0.024625,0.012313,0.110813,0.024625,0.000000,0.000000,0.012313,0.430938,0.049250,0.024625,0.012313,0.000000,0.012313,0.000000,0.024625,0.147750,0.049250,0.036938,0.000000,0.012313,0.000557,0.000436,0.000577,0.000420,0.000500,0.000435,0.000559,0.000527,0.000494,0.000475,0.000571,0.000486,0.000613,0.000558,0.000559,0.000460,0.000648,0.000454,0.000507,0.000423,0.000513,0.000518,0.000530,0.000489,0.000281,0.000544,0.000440,0.000520,0.000425,0.000482,0.012843,0.006422,0.057795,0.012843,0.000000,0.000000,0.006422,0.224757,0.025687,0.012843,0.006422,0.000000,0.006422,0.000000,0.012843,0.077060,0.025687,0.019265,0.000000,0.006422,0.014096,0.014157,0.015720,0.014715,0.016995,0.013655,0.013418,0.015206,0.014682,0.013550,0.015484,0.016890,0.017291,0.019419,0.013613,0.018000,0.015275,0.019336,0.014816,0.019818,0.018215,0.017649,0.019372,0.021004,0.015343,0.014559,0.014683,0.017267,0.016288,0.015755
seq6949,0.027931,0.048880,0.013966,0.013966,0.006983,0.027931,0.027931,0.069828,0.013966,0.034914,0.069828,0.027931,0.006983,0.013966,0.055862,0.034914,0.020948,0.006983,0.006983,0.027931,0.014640,0.013697,0.017783,0.016251,0.016003,0.015611,0.013965,0.016133,0.013240,0.016014,0.012510,0.014920,0.013408,0.015315,0.015068,0.014451,0.015646,0.013437,0.013707,0.014043,0.015753,0.016470,0.014405,0.014144,0.014849,0.014916,0.013065,0.013453,0.014683,0.013796,0.049581,0.086767,0.024790,0.024790,0.012395,0.049581,0.049581,0.123952,0.024790,0.061976,0.123952,0.049581,0.012395,0.024790,0.099162,0.061976,0.037186,0.012395,0.012395,0.049581,0.000259,0.000259,0.000232,0.000236,0.000249,0.000248,0.000274,0.000281,0.000282,0.000315,0.000337,0.000267,0.000311,0.000311,0.000339,0.000284,0.000305,0.000255,0.000286,0.000273,0.000253,0.000269,0.000307,0.000256,0.000233,0.000267,0.000316,0.000268,0.000261,0.000349,0.023940,0.041894,0.011970,0.011970,0.005985,0.023940,0.023940,0.059849,0.011970,0.029924,0.059849,0.023940,0.005985,0.011970,0.047879,0.029924,0.017955,0.005985,0.005985,0.023940,0.017350,0.016162,0.021029,0.018155,0.017645,0.019304,0.017523,0.018242,0.015248,0.019304,0.012880,0.020695,0.017000,0.021640,0.017755,0.016150,0.017055,0.016907,0.013342,0.015017,0.020428,0.019365,0.017750,0.014337,0.016904,0.017200,0.017414,0.013767,0.018886,0.016757
seq6950,0.043260,0.028840,0.014420,0.014420,0.000000,0.000000,0.043260,0.100939,0.007210,0.021630,0.028840,0.028840,0.036050,0.028840,0.014420,0.057680,0.028840,0.007210,0.014420,0.050470,0.013620,0.016547,0.014287,0.013528,0.011948,0.015900,0.013977,0.014757,0.015329,0.009635,0.012556,0.014469,0.016300,0.015430,0.011043,0.014983,0.017358,0.015224,0.013320,0.011556,0.014473,0.014663,0.015322,0.016372,0.011743,0.013947,0.017226,0.017341,0.016509,0.011051,0.075141,0.050094,0.025047,0.025047,0.000000,0.000000,0.075141,0.175330,0.012524,0.037571,0.050094,0.050094,0.062618,0.050094,0.025047,0.100188,0.050094,0.012524,0.025047,0.087665,0.000367,0.000322,0.000419,0.000409,0.000318,0.000375,0.000285,0.000399,0.000316,0.000313,0.000352,0.000371,0.000326,0.000357,0.000323,0.000319,0.000338,0.000376,0.000324,0.000335,0.000410,0.000387,0.000404,0.000345,0.000312,0.000275,0.000389,0.000406,0.000378,0.000390,0.037901,0.025268,0.012634,0.012634,0.000000,0.000000,0.037901,0.088437,0.006317,0.018951,0.025268,0.025268,0.031585,0.025268,0.012634,0.050535,0.025268,0.006317,0.012634,0.044218,0.017151,0.019427,0.016337,0.017654,0.012958,0.017774,0.015286,0.016657,0.018477,0.012131,0.015634,0.015679,0.018183,0.019155,0.012999,0.015061,0.020641,0.017332,0.016945,0.015381,0.016970,0.017017,0.016632,0.021161,0.012008,0.014376,0.020712,0.018024,0.020010,0.013192
seq6951,0.081456,0.044430,0.014810,0.037025,0.007405,0.022215,0.000000,0.096266,0.014810,0.022215,0.044430,0.014810,0.014810,0.014810,0.044430,0.037025,0.051835,0.000000,0.007405,0.022215,0.013158,0.013768,0.013317,0.013213,0.015140,0.012484,0.012815,0.014047,0.012746,0.015796,0.012827,0.013664,0.010360,0.013413,0.013241,0.013250,0.013740,0.014299,0.013194,0.011199,0.014751,0.014068,0.014350,0.012444,0.016101,0.013261,0.012744,0.013508,0.014223,0.016476,0.136263,0.074325,0.024775,0.061938,0.012388,0.037163,0.000000,0.161038,0.024775,0.037163,0.074325,0.024775,0.024775,0.024775,0.074325,0.061938,0.086713,0.000000,0.012388,0.037163,0.000357,0.000302,0.000336,0.000294,0.000280,0.000340,0.000317,0.000325,0.000304,0.000331,0.000305,0.000288,0.000293,0.000234,0.000348,0.000258,0.000301,0.000247,0.000310,0.000297,0.000320,0.000202,0.000332,0.000316,0.000331,0.000238,0.000268,0.000301,0.000310,0.000311,0.071720,0.039120,0.013040,0.032600,0.006520,0.019560,0.000000,0.084760,0.013040,0.019560,0.039120,0.013040,0.013040,0.013040,0.039120,0.032600,0.045640,0.000000,0.006520,0.019560,0.016947,0.016443,0.016775,0.017085,0.019370,0.017028,0.016121,0.016628,0.016658,0.018067,0.014479,0.016447,0.012075,0.017153,0.017093,0.014483,0.015545,0.016290,0.013147,0.013611,0.016803,0.017468,0.015783,0.012928,0.015107,0.014614,0.013369,0.016939,0.014212,0.019734
seq6952,0.043532,0.036277,0.014511,0.029022,0.000000,0.021766,0.087065,0.050788,0.007255,0.036277,0.050788,0.050788,0.021766,0.000000,0.021766,0.036277,0.050788,0.000000,0.000000,0.021766,0.015057,0.016001,0.012934,0.015020,0.014108,0.014526,0.014231,0.014522,0.014215,0.013928,0.011779,0.015524,0.013946,0.010663,0.014786,0.014109,0.014775,0.013838,0.015437,0.014716,0.010944,0.012668,0.014207,0.013417,0.014261,0.013887,0.013641,0.012476,0.015775,0.014178,0.074457,0.062048,0.024819,0.049638,0.000000,0.037229,0.148914,0.086867,0.012410,0.062048,0.086867,0.086867,0.037229,0.000000,0.037229,0.062048,0.086867,0.000000,0.000000,0.037229,0.000243,0.000272,0.000236,0.000239,0.000244,0.000205,0.000233,0.000205,0.000232,0.000215,0.000201,0.000267,0.000282,0.000188,0.000250,0.000257,0.000276,0.000235,0.000248,0.000212,0.000237,0.000275,0.000282,0.000284,0.000244,0.000243,0.000254,0.000178,0.000238,0.000266,0.041272,0.034393,0.013757,0.027515,0.000000,0.020636,0.082544,0.048150,0.006879,0.034393,0.048150,0.048150,0.020636,0.000000,0.020636,0.034393,0.048150,0.000000,0.000000,0.020636,0.015551,0.017357,0.013019,0.015523,0.015179,0.015295,0.018014,0.015234,0.015627,0.015109,0.012256,0.016595,0.014256,0.009921,0.015771,0.015666,0.014475,0.014282,0.014383,0.017347,0.014472,0.011614,0.015692,0.015773,0.014634,0.016266,0.014459,0.012322,0.017709,0.015907
seq6953,0.098528,0.037895,0.015158,0.037895,0.000000,0.045474,0.045474,0.030316,0.015158,0.015158,0.030316,0.037895,0.007579,0.007579,0.030316,0.022737,0.022737,0.022737,0.045474,0.037895,0.012355,0.014107,0.015297,0.012092,0.013509,0.012758,0.013847,0.013749,0.014069,0.012733,0.011597,0.011358,0.013215,0.012330,0.013085,0.014184,0.013229,0.013515,0.014938,0.013882,0.013352,0.011731,0.012436,0.012809,0.012497,0.009835,0.015445,0.014174,0.012390,0.013161,0.161194,0.061998,0.024799,0.061998,0.000000,0.074397,0.074397,0.049598,0.024799,0.024799,0.049598,0.061998,0.012400,0.012400,0.049598,0.037199,0.037199,0.037199,0.074397,0.061998,0.000241,0.000288,0.000255,0.000310,0.000296,0.000270,0.000277,0.000197,0.000300,0.000309,0.000223,0.000241,0.000276,0.000242,0.000299,0.000288,0.000302,0.000273,0.000212,0.000221,0.000338,0.000232,0.000286,0.000291,0.000274,0.000254,0.000234,0.000252,0.000317,0.000240,0.079385,0.030533,0.012213,0.030533,0.000000,0.036639,0.036639,0.024426,0.012213,0.012213,0.024426,0.030533,0.006107,0.006107,0.024426,0.018320,0.018320,0.018320,0.036639,0.030533,0.015099,0.017752,0.018716,0.015801,0.017567,0.019520,0.019388,0.018414,0.017763,0.014950,0.014716,0.013836,0.018591,0.015313,0.017392,0.018147,0.017827,0.018332,0.020925,0.020110,0.016260,0.012839,0.015138,0.017358,0.016723,0.015164,0.019611,0.018555,0.012796,0.016875
seq6954,0.060360,0.006707,0.013413,0.033533,0.006707,0.020120,0.026827,0.067067,0.000000,0.046947,0.053653,0.026827,0.020120,0.020120,0.026827,0.020120,0.040240,0.013413,0.013413,0.020120,0.015518,0.017134,0.014836,0.017262,0.015590,0.017491,0.017100,0.011913,0.016195,0.013541,0.015698,0.017451,0.013802,0.018153,0.015439,0.015086,0.016790,0.010907,0.012567,0.016820,0.016192,0.018853,0.013216,0.016416,0.016470,0.011136,0.013011,0.015101,0.013603,0.020173,0.111393,0.012377,0.024754,0.061885,0.012377,0.037131,0.049508,0.123770,0.000000,0.086639,0.099016,0.049508,0.037131,0.037131,0.049508,0.037131,0.074262,0.024754,0.024754,0.037131,0.000268,0.000291,0.000314,0.000322,0.000341,0.000343,0.000352,0.000317,0.000341,0.000354,0.000373,0.000334,0.000330,0.000324,0.000326,0.000293,0.000216,0.000266,0.000345,0.000303,0.000258,0.000298,0.000352,0.000411,0.000323,0.000393,0.000313,0.000382,0.000367,0.000390,0.050608,0.005623,0.011246,0.028116,0.005623,0.016869,0.022493,0.056232,0.000000,0.039362,0.044985,0.022493,0.016869,0.016869,0.022493,0.016869,0.033739,0.011246,0.011246,0.016869,0.018400,0.019309,0.017670,0.021349,0.018899,0.019722,0.020568,0.016334,0.020910,0.014731,0.019490,0.021664,0.014935,0.021536,0.019218,0.016895,0.018509,0.012887,0.012887,0.020324,0.021004,0.021234,0.016686,0.018272,0.017248,0.015681,0.017876,0.019569,0.013381,0.022959
seq6955,0.057318,0.021494,0.007165,0.042989,0.000000,0.014330,0.028659,0.028659,0.007165,0.042989,0.035824,0.064483,0.035824,0.007165,0.021494,0.114637,0.000000,0.000000,0.007165,0.035824,0.015804,0.016732,0.014103,0.013977,0.013807,0.015640,0.014118,0.012871,0.015424,0.014002,0.014014,0.013419,0.015700,0.014633,0.014941,0.013292,0.013468,0.014256,0.013132,0.015213,0.013645,0.013490,0.013624,0.014677,0.015285,0.012824,0.013340,0.012489,0.014121,0.014775,0.099128,0.037173,0.012391,0.074346,0.000000,0.024782,0.049564,0.049564,0.012391,0.074346,0.061955,0.111519,0.061955,0.012391,0.037173,0.198255,0.000000,0.000000,0.012391,0.061955,0.000271,0.000243,0.000262,0.000284,0.000252,0.000287,0.000274,0.000302,0.000333,0.000294,0.000308,0.000311,0.000304,0.000326,0.000267,0.000323,0.000262,0.000284,0.000304,0.000321,0.000285,0.000327,0.000264,0.000271,0.000272,0.000286,0.000342,0.000287,0.000295,0.000284,0.052943,0.019854,0.006618,0.039707,0.000000,0.013236,0.026471,0.026471,0.006618,0.039707,0.033089,0.059561,0.033089,0.006618,0.019854,0.105886,0.000000,0.000000,0.006618,0.033089,0.018308,0.017980,0.015921,0.016482,0.015589,0.013997,0.017341,0.015950,0.016666,0.015361,0.015001,0.012509,0.017442,0.017409,0.018150,0.016578,0.013674,0.016097,0.016313,0.016582,0.014566,0.014915,0.013922,0.015038,0.013570,0.015139,0.016953,0.014250,0.012826,0.016039
seq6956,0.046324,0.026471,0.019853,0.039707,0.006618,0.019853,0.039707,0.033089,0.006618,0.033089,0.052942,0.046324,0.033089,0.026471,0.019853,0.013236,0.013236,0.006618,0.019853,0.026471,0.015436,0.017464,0.015554,0.017382,0.016386,0.014178,0.015025,0.017562,0.014428,0.016974,0.014998,0.015567,0.015402,0.014509,0.014715,0.014102,0.018254,0.016514,0.015359,0.017102,0.015316,0.012079,0.017178,0.016553,0.013273,0.017503,0.016616,0.013436,0.014675,0.017040,0.086647,0.049513,0.037134,0.074269,0.012378,0.037134,0.074269,0.061891,0.012378,0.061891,0.099025,0.086647,0.061891,0.049513,0.037134,0.024756,0.024756,0.012378,0.037134,0.049513,0.000345,0.000346,0.000330,0.000330,0.000353,0.000323,0.000292,0.000351,0.000310,0.000280,0.000357,0.000321,0.000283,0.000334,0.000365,0.000255,0.000348,0.000421,0.000329,0.000310,0.000257,0.000308,0.000279,0.000386,0.000376,0.000356,0.000272,0.000349,0.000274,0.000309,0.044991,0.025709,0.019282,0.038564,0.006427,0.019282,0.038564,0.032137,0.006427,0.032137,0.051418,0.044991,0.032137,0.025709,0.019282,0.012855,0.012855,0.006427,0.019282,0.025709,0.015618,0.019725,0.016860,0.016711,0.016621,0.018457,0.018757,0.017989,0.015771,0.017456,0.014075,0.014016,0.015477,0.012552,0.014572,0.016261,0.017609,0.018097,0.015886,0.017269,0.017591,0.011867,0.014953,0.017155,0.013111,0.017221,0.019031,0.015742,0.014549,0.014813
seq6957,0.028773,0.028773,0.021580,0.057546,0.014386,0.021580,0.043159,0.021580,0.007193,0.028773,0.064739,0.064739,0.014386,0.000000,0.028773,0.086318,0.021580,0.000000,0.007193,0.014386,0.013882,0.015482,0.009908,0.013822,0.014677,0.014578,0.013192,0.013608,0.015516,0.012188,0.014908,0.015621,0.014530,0.015143,0.014352,0.015537,0.014814,0.015668,0.012905,0.012314,0.015536,0.013902,0.010758,0.014926,0.015579,0.014988,0.011549,0.015367,0.016254,0.013038,0.049633,0.049633,0.037225,0.099266,0.024816,0.037225,0.074449,0.037225,0.012408,0.049633,0.111674,0.111674,0.024816,0.000000,0.049633,0.148898,0.037225,0.000000,0.012408,0.024816,0.000282,0.000248,0.000258,0.000306,0.000227,0.000266,0.000229,0.000228,0.000238,0.000275,0.000251,0.000251,0.000274,0.000245,0.000230,0.000206,0.000208,0.000262,0.000266,0.000257,0.000330,0.000247,0.000199,0.000238,0.000190,0.000268,0.000188,0.000206,0.000232,0.000237,0.027827,0.027827,0.020870,0.055654,0.013914,0.020870,0.041741,0.020870,0.006957,0.027827,0.062611,0.062611,0.013914,0.000000,0.027827,0.083482,0.020870,0.000000,0.006957,0.013914,0.017269,0.017121,0.012560,0.015569,0.015034,0.015041,0.014086,0.013228,0.015845,0.013507,0.017364,0.015684,0.013467,0.013826,0.013873,0.016555,0.014542,0.016873,0.014679,0.014143,0.015926,0.013387,0.010271,0.017123,0.014790,0.015985,0.012071,0.014928,0.014723,0.013988
seq6958,0.028773,0.028773,0.021580,0.057546,0.014386,0.021580,0.043159,0.021580,0.007193,0.028773,0.064739,0.064739,0.014386,0.000000,0.028773,0.086318,0.021580,0.000000,0.007193,0.014386,0.013882,0.015482,0.009908,0.013822,0.014677,0.014578,0.013192,0.013608,0.015516,0.012188,0.014908,0.015621,0.014530,0.015143,0.014352,0.015537,0.014814,0.015668,0.012905,0.012314,0.015536,0.013902,0.010758,0.014926,0.015579,0.014988,0.011549,0.015367,0.016254,0.013038,0.049633,0.049633,0.037225,0.099266,0.024816,0.037225,0.074449,0.037225,0.012408,0.049633,0.111674,0.111674,0.024816,0.000000,0.049633,0.148898,0.037225,0.000000,0.012408,0.024816,0.000282,0.000248,0.000258,0.000306,0.000227,0.000266,0.000229,0.000228,0.000238,0.000275,0.000251,0.000251,0.000274,0.000245,0.000230,0.000206,0.000208,0.000262,0.000266,0.000257,0.000330,0.000247,0.000199,0.000238,0.000190,0.000268,0.000188,0.000206,0.000232,0.000237,0.027827,0.027827,0.020870,0.055654,0.013914,0.020870,0.041741,0.020870,0.006957,0.027827,0.062611,0.062611,0.013914,0.000000,0.027827,0.083482,0.020870,0.000000,0.006957,0.013914,0.017269,0.017121,0.012560,0.015569,0.015034,0.015041,0.014086,0.013228,0.015845,0.013507,0.017364,0.015684,0.013467,0.013826,0.013873,0.016555,0.014542,0.016873,0.014679,0.014143,0.015926,0.013387,0.010271,0.017123,0.014790,0.015985,0.012071,0.014928,0.014723,0.013988
seq6959,0.050061,0.014303,0.035758,0.014303,0.007152,0.021455,0.057212,0.050061,0.000000,0.028606,0.042909,0.028606,0.014303,0.000000,0.042909,0.042909,0.035758,0.028606,0.028606,0.028606,0.014709,0.015231,0.014723,0.014989,0.013498,0.014394,0.013647,0.014815,0.015486,0.014453,0.014288,0.013984,0.012754,0.012676,0.015228,0.014324,0.014123,0.012654,0.015396,0.014084,0.014214,0.013650,0.014274,0.014827,0.012287,0.014122,0.015815,0.015170,0.014462,0.013600,0.086672,0.024763,0.061909,0.024763,0.012382,0.037145,0.099054,0.086672,0.000000,0.049527,0.074290,0.049527,0.024763,0.000000,0.074290,0.074290,0.061909,0.049527,0.049527,0.049527,0.000274,0.000308,0.000284,0.000335,0.000320,0.000327,0.000346,0.000313,0.000339,0.000361,0.000279,0.000280,0.000326,0.000278,0.000261,0.000350,0.000326,0.000306,0.000318,0.000261,0.000331,0.000377,0.000278,0.000379,0.000384,0.000299,0.000347,0.000330,0.000259,0.000290,0.038790,0.011083,0.027707,0.011083,0.005541,0.016624,0.044332,0.038790,0.000000,0.022166,0.033249,0.022166,0.011083,0.000000,0.033249,0.033249,0.027707,0.022166,0.022166,0.022166,0.019331,0.019750,0.018625,0.018203,0.016970,0.018088,0.016001,0.019832,0.019981,0.017660,0.015833,0.017782,0.019193,0.015216,0.022211,0.019641,0.016660,0.017429,0.021458,0.020064,0.018938,0.016154,0.018937,0.021536,0.017080,0.018964,0.021204,0.017527,0.018755,0.017658
seq6960,0.059394,0.032997,0.019798,0.026397,0.000000,0.006599,0.019798,0.019798,0.006599,0.039596,0.098990,0.000000,0.019798,0.000000,0.052794,0.032997,0.019798,0.019798,0.013199,0.039596,0.016104,0.015809,0.015719,0.016926,0.014285,0.015036,0.016011,0.015868,0.015758,0.015548,0.014116,0.016292,0.017122,0.018189,0.015927,0.015017,0.016213,0.015351,0.014125,0.017458,0.017409,0.015868,0.015387,0.015050,0.015674,0.014836,0.014559,0.015281,0.015128,0.015988,0.111436,0.061909,0.037145,0.049527,0.000000,0.012382,0.037145,0.037145,0.012382,0.074290,0.185726,0.000000,0.037145,0.000000,0.099054,0.061909,0.037145,0.037145,0.024763,0.074290,0.000290,0.000356,0.000292,0.000245,0.000282,0.000284,0.000282,0.000256,0.000258,0.000335,0.000287,0.000325,0.000354,0.000314,0.000287,0.000306,0.000345,0.000376,0.000325,0.000291,0.000309,0.000414,0.000374,0.000334,0.000286,0.000326,0.000345,0.000311,0.000353,0.000321,0.053887,0.029937,0.017962,0.023950,0.000000,0.005987,0.017962,0.017962,0.005987,0.035925,0.089812,0.000000,0.017962,0.000000,0.047900,0.029937,0.017962,0.017962,0.011975,0.035925,0.019020,0.016564,0.019509,0.020375,0.015388,0.016260,0.017982,0.018609,0.019203,0.016728,0.013909,0.018545,0.016036,0.020577,0.017828,0.015025,0.018096,0.016230,0.018594,0.018473,0.019579,0.015773,0.016066,0.016365,0.015750,0.017694,0.017489,0.016324,0.017049,0.015965
seq6961,0.055149,0.007878,0.007878,0.023635,0.007878,0.023635,0.031514,0.063028,0.023635,0.023635,0.015757,0.055149,0.015757,0.007878,0.047271,0.031514,0.078785,0.007878,0.023635,0.078785,0.010893,0.013061,0.012212,0.012578,0.012434,0.011356,0.011532,0.011566,0.011841,0.011873,0.013026,0.011749,0.009857,0.013694,0.011536,0.012596,0.012840,0.011546,0.012072,0.010962,0.012464,0.013780,0.013630,0.012353,0.010994,0.012775,0.015592,0.012455,0.014470,0.011982,0.086688,0.012384,0.012384,0.037152,0.012384,0.037152,0.049536,0.099072,0.037152,0.037152,0.024768,0.086688,0.024768,0.012384,0.074304,0.049536,0.123840,0.012384,0.037152,0.123840,0.000304,0.000288,0.000316,0.000328,0.000305,0.000323,0.000302,0.000324,0.000285,0.000303,0.000254,0.000279,0.000360,0.000292,0.000330,0.000281,0.000324,0.000279,0.000335,0.000396,0.000296,0.000311,0.000279,0.000281,0.000309,0.000290,0.000317,0.000341,0.000324,0.000321,0.042909,0.006130,0.006130,0.018390,0.006130,0.018390,0.024519,0.049039,0.018390,0.018390,0.012260,0.042909,0.012260,0.006130,0.036779,0.024519,0.061299,0.006130,0.018390,0.061299,0.014369,0.017595,0.018377,0.018003,0.018945,0.016589,0.016502,0.017835,0.016527,0.017597,0.017129,0.017441,0.012711,0.019107,0.016571,0.017069,0.017507,0.017027,0.015653,0.014307,0.016655,0.018974,0.018766,0.013499,0.015297,0.017281,0.022022,0.017034,0.018372,0.014848
seq6962,0.029575,0.044362,0.059150,0.036969,0.014787,0.022181,0.073937,0.022181,0.000000,0.036969,0.029575,0.066544,0.014787,0.029575,0.036969,0.029575,0.029575,0.000000,0.007394,0.007394,0.013864,0.013449,0.010507,0.013728,0.013518,0.013819,0.013198,0.010611,0.014806,0.013466,0.014274,0.014893,0.013666,0.014902,0.014273,0.015498,0.013971,0.013544,0.014320,0.013460,0.013701,0.014713,0.012109,0.012908,0.014594,0.012253,0.011733,0.013552,0.014368,0.014803,0.049595,0.074392,0.099189,0.061993,0.024797,0.037196,0.123986,0.037196,0.000000,0.061993,0.049595,0.111588,0.024797,0.049595,0.061993,0.049595,0.049595,0.000000,0.012399,0.012399,0.000237,0.000232,0.000239,0.000280,0.000220,0.000250,0.000247,0.000297,0.000277,0.000320,0.000281,0.000291,0.000300,0.000266,0.000351,0.000341,0.000344,0.000327,0.000305,0.000245,0.000254,0.000292,0.000241,0.000249,0.000213,0.000199,0.000243,0.000240,0.000259,0.000267,0.025813,0.038719,0.051625,0.032266,0.012906,0.019360,0.064532,0.019360,0.000000,0.032266,0.025813,0.058079,0.012906,0.025813,0.032266,0.025813,0.025813,0.000000,0.006453,0.006453,0.017304,0.015837,0.014488,0.016848,0.016043,0.015400,0.014310,0.013231,0.015918,0.016795,0.018362,0.017136,0.016417,0.016483,0.016047,0.019327,0.014249,0.016214,0.017140,0.015940,0.016047,0.018428,0.014630,0.016036,0.017619,0.014240,0.013851,0.016334,0.015279,0.017792
seq6963,0.050620,0.043389,0.007231,0.014463,0.000000,0.014463,0.043389,0.021694,0.007231,0.036157,0.043389,0.014463,0.021694,0.036157,0.036157,0.036157,0.028926,0.021694,0.007231,0.094009,0.012028,0.014555,0.012330,0.016524,0.015958,0.011173,0.012595,0.013007,0.012027,0.013753,0.013289,0.013726,0.014208,0.014409,0.011932,0.013151,0.014499,0.015517,0.015500,0.015102,0.016104,0.014328,0.014561,0.015211,0.013679,0.011357,0.013439,0.015375,0.015632,0.016514,0.086614,0.074240,0.012373,0.024747,0.000000,0.024747,0.074240,0.037120,0.012373,0.061867,0.074240,0.024747,0.037120,0.061867,0.061867,0.061867,0.049493,0.037120,0.012373,0.160854,0.000280,0.000350,0.000302,0.000307,0.000341,0.000314,0.000280,0.000353,0.000349,0.000261,0.000358,0.000441,0.000319,0.000331,0.000428,0.000346,0.000281,0.000347,0.000379,0.000294,0.000319,0.000413,0.000343,0.000359,0.000449,0.000368,0.000217,0.000330,0.000358,0.000314,0.041780,0.035812,0.005969,0.011937,0.000000,0.011937,0.035812,0.017906,0.005969,0.029843,0.035812,0.011937,0.017906,0.029843,0.029843,0.029843,0.023875,0.017906,0.005969,0.077592,0.015373,0.017877,0.018076,0.022254,0.021385,0.014926,0.015626,0.013623,0.015053,0.017778,0.015268,0.018816,0.018789,0.017275,0.013799,0.016190,0.016819,0.017678,0.018102,0.019790,0.020342,0.015905,0.017069,0.017036,0.014212,0.012775,0.018025,0.019588,0.022285,0.020776
