Feature,[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50],[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50],[G6.1.1.1],[G6.1.1.2],[G6.1.1.3],[G6.1.1.4],[G6.1.1.5],[G6.1.1.6],[G6.1.1.7],[G6.1.1.8],[G6.1.1.9],[G6.1.1.10],[G6.1.1.11],[G6.1.1.12],[G6.1.1.13],[G6.1.1.14],[G6.1.1.15],[G6.1.1.16],[G6.1.1.17],[G6.1.1.18],[G6.1.1.19],[G6.1.1.20],[G6.1.1.21],[G6.1.1.22],[G6.1.1.23],[G6.1.1.24],[G6.1.1.25],[G6.1.1.26],[G6.1.1.27],[G6.1.1.28],[G6.1.1.29],[G6.1.1.30],[G6.1.1.31],[G6.1.1.32],[G6.1.1.33],[G6.1.1.34],[G6.1.1.35],[G6.1.1.36],[G6.1.1.37],[G6.1.1.38],[G6.1.1.39],[G6.1.1.40],[G6.1.1.41],[G6.1.1.42],[G6.1.1.43],[G6.1.1.44],[G6.1.1.45],[G6.1.1.46],[G6.1.1.47],[G6.1.1.48],[G6.1.1.49],[G6.1.1.50]
seq3860,0.052635,0.060154,0.000000,0.022558,0.000000,0.000000,0.037596,0.075192,0.022558,0.007519,0.067673,0.030077,0.007519,0.022558,0.022558,0.007519,0.097750,0.000000,0.022558,0.045115,0.010809,0.012882,0.014421,0.014776,0.012695,0.013398,0.014375,0.014203,0.012730,0.012184,0.012835,0.012919,0.013909,0.014511,0.013504,0.012923,0.012636,0.013996,0.014624,0.012392,0.011150,0.010567,0.014238,0.012874,0.014201,0.012703,0.011973,0.013345,0.015359,0.015330,0.086891,0.099304,0.000000,0.037239,0.000000,0.000000,0.062065,0.124130,0.037239,0.012413,0.111717,0.049652,0.012413,0.037239,0.037239,0.012413,0.161369,0.000000,0.037239,0.074478,0.000297,0.000256,0.000183,0.000251,0.000251,0.000222,0.000219,0.000279,0.000221,0.000220,0.000269,0.000230,0.000211,0.000250,0.000239,0.000241,0.000232,0.000239,0.000204,0.000225,0.000209,0.000240,0.000224,0.000206,0.000245,0.000225,0.000214,0.000189,0.000260,0.000209,0.049343,0.056392,0.000000,0.021147,0.000000,0.000000,0.035245,0.070490,0.021147,0.007049,0.063441,0.028196,0.007049,0.021147,0.021147,0.007049,0.091636,0.000000,0.021147,0.042294,0.013246,0.013573,0.013986,0.017274,0.013681,0.013655,0.015175,0.015317,0.014984,0.015411,0.014211,0.015883,0.012999,0.015396,0.013996,0.013851,0.014917,0.015545,0.015714,0.012769,0.013110,0.013958,0.016176,0.014248,0.013806,0.011505,0.013198,0.013690,0.015930,0.018882
seq3861,0.041191,0.041191,0.041191,0.034326,0.006865,0.013730,0.034326,0.006865,0.013730,0.027461,0.048056,0.075516,0.027461,0.034326,0.034326,0.027461,0.006865,0.000000,0.000000,0.034326,0.015115,0.016912,0.013000,0.017150,0.016092,0.013465,0.016424,0.014963,0.013416,0.016313,0.013148,0.016110,0.018228,0.014392,0.009986,0.016831,0.015059,0.015163,0.016780,0.014007,0.014792,0.014716,0.014367,0.017698,0.016135,0.010272,0.016447,0.016523,0.013910,0.013376,0.074363,0.074363,0.074363,0.061969,0.012394,0.024788,0.061969,0.012394,0.024788,0.049576,0.086757,0.136333,0.049576,0.061969,0.061969,0.049576,0.012394,0.000000,0.000000,0.061969,0.000319,0.000241,0.000276,0.000256,0.000263,0.000281,0.000241,0.000299,0.000285,0.000275,0.000293,0.000233,0.000300,0.000283,0.000327,0.000281,0.000246,0.000250,0.000286,0.000316,0.000277,0.000290,0.000276,0.000341,0.000275,0.000333,0.000338,0.000251,0.000301,0.000257,0.040839,0.040839,0.040839,0.034033,0.006807,0.013613,0.034033,0.006807,0.013613,0.027226,0.047646,0.074872,0.027226,0.034033,0.034033,0.027226,0.006807,0.000000,0.000000,0.034033,0.014951,0.016995,0.014526,0.018884,0.016437,0.012697,0.017653,0.014534,0.012065,0.015828,0.012022,0.015243,0.017745,0.013491,0.011073,0.016740,0.013418,0.016570,0.018960,0.013944,0.013125,0.013739,0.014694,0.016628,0.014991,0.012166,0.016305,0.017488,0.015212,0.017353
seq3862,0.068602,0.041161,0.020581,0.027441,0.006860,0.041161,0.020581,0.013720,0.013720,0.020581,0.089183,0.006860,0.013720,0.006860,0.054882,0.034301,0.020581,0.000000,0.013720,0.034301,0.014978,0.017152,0.018146,0.014792,0.015700,0.011256,0.015257,0.017149,0.016381,0.014883,0.013167,0.015201,0.013829,0.014542,0.013306,0.016751,0.016025,0.014800,0.014859,0.013801,0.014347,0.015632,0.017859,0.014702,0.011907,0.014131,0.015963,0.014984,0.014536,0.015148,0.124112,0.074467,0.037234,0.049645,0.012411,0.074467,0.037234,0.024822,0.024822,0.037234,0.161346,0.012411,0.024822,0.012411,0.099290,0.062056,0.037234,0.000000,0.024822,0.062056,0.000250,0.000247,0.000269,0.000239,0.000284,0.000227,0.000244,0.000253,0.000257,0.000200,0.000209,0.000183,0.000206,0.000259,0.000277,0.000224,0.000216,0.000239,0.000224,0.000236,0.000281,0.000248,0.000198,0.000243,0.000231,0.000233,0.000241,0.000227,0.000255,0.000203,0.064738,0.038843,0.019421,0.025895,0.006474,0.038843,0.019421,0.012948,0.012948,0.019421,0.084160,0.006474,0.012948,0.006474,0.051790,0.032369,0.019421,0.000000,0.012948,0.032369,0.015005,0.018373,0.019811,0.014235,0.017638,0.013297,0.013527,0.019532,0.017099,0.014998,0.011976,0.016864,0.013817,0.015812,0.014723,0.017872,0.018271,0.014126,0.015847,0.016334,0.017872,0.014870,0.018176,0.015961,0.011634,0.015096,0.017244,0.019364,0.013797,0.018925
seq3863,0.102179,0.031440,0.015720,0.039300,0.000000,0.007860,0.047160,0.070740,0.015720,0.055020,0.023580,0.007860,0.015720,0.000000,0.007860,0.055020,0.031440,0.015720,0.015720,0.070740,0.013219,0.014025,0.013082,0.013434,0.011860,0.011759,0.012421,0.012520,0.012810,0.011896,0.010250,0.011675,0.013568,0.011076,0.012793,0.011389,0.010462,0.014637,0.011725,0.010722,0.013545,0.013120,0.012211,0.012553,0.012560,0.010053,0.010492,0.013661,0.015658,0.012028,0.160803,0.049478,0.024739,0.061847,0.000000,0.012369,0.074217,0.111325,0.024739,0.086586,0.037108,0.012369,0.024739,0.000000,0.012369,0.086586,0.049478,0.024739,0.024739,0.111325,0.000391,0.000388,0.000344,0.000376,0.000330,0.000391,0.000327,0.000334,0.000365,0.000344,0.000307,0.000287,0.000427,0.000354,0.000417,0.000333,0.000395,0.000424,0.000232,0.000286,0.000336,0.000330,0.000309,0.000336,0.000455,0.000308,0.000317,0.000376,0.000337,0.000283,0.083555,0.025709,0.012855,0.032137,0.000000,0.006427,0.038564,0.057846,0.012855,0.044991,0.019282,0.006427,0.012855,0.000000,0.006427,0.044991,0.025709,0.012855,0.012855,0.057846,0.017165,0.017023,0.017430,0.017715,0.015661,0.015630,0.016744,0.017731,0.017921,0.014314,0.015803,0.016195,0.016524,0.012000,0.017913,0.014260,0.014645,0.019490,0.014049,0.013211,0.015644,0.018245,0.019768,0.015287,0.015080,0.014210,0.011965,0.018800,0.020048,0.015344
seq3864,0.122306,0.015288,0.015288,0.030576,0.015288,0.000000,0.038221,0.030576,0.015288,0.045865,0.030576,0.038221,0.022932,0.015288,0.030576,0.030576,0.045865,0.007644,0.007644,0.053509,0.013452,0.014986,0.014736,0.013747,0.011718,0.012143,0.012324,0.013351,0.012408,0.013432,0.013433,0.011458,0.013530,0.012224,0.012030,0.013220,0.012648,0.012005,0.015421,0.014049,0.012956,0.012142,0.010824,0.012180,0.012345,0.014703,0.014433,0.013801,0.012420,0.010349,0.198201,0.024775,0.024775,0.049550,0.024775,0.000000,0.061938,0.049550,0.024775,0.074325,0.049550,0.061938,0.037163,0.024775,0.049550,0.049550,0.074325,0.012388,0.012388,0.086713,0.000346,0.000295,0.000262,0.000310,0.000316,0.000259,0.000346,0.000316,0.000261,0.000341,0.000315,0.000340,0.000317,0.000321,0.000315,0.000284,0.000256,0.000205,0.000316,0.000309,0.000258,0.000350,0.000217,0.000265,0.000315,0.000323,0.000219,0.000382,0.000320,0.000316,0.104950,0.013119,0.013119,0.026238,0.013119,0.000000,0.032797,0.026238,0.013119,0.039356,0.026238,0.032797,0.019678,0.013119,0.026238,0.026238,0.039356,0.006559,0.006559,0.045916,0.016519,0.019419,0.018190,0.016216,0.013863,0.014167,0.016938,0.016027,0.016263,0.014876,0.016649,0.012494,0.015051,0.017606,0.014849,0.015864,0.013000,0.014363,0.017508,0.016022,0.016798,0.014500,0.013897,0.014369,0.013881,0.019692,0.017868,0.018434,0.016798,0.013129
seq3865,0.027651,0.013826,0.006913,0.041477,0.000000,0.006913,0.062216,0.034564,0.006913,0.055303,0.048390,0.055303,0.013826,0.034564,0.020739,0.034564,0.027651,0.006913,0.013826,0.041477,0.015510,0.014239,0.019097,0.015574,0.013436,0.015466,0.015256,0.016800,0.014195,0.015476,0.014267,0.014249,0.014180,0.016183,0.014673,0.016076,0.014184,0.012020,0.017218,0.015224,0.016027,0.012051,0.011130,0.013760,0.016274,0.014567,0.015562,0.012786,0.016972,0.014519,0.049470,0.024735,0.012368,0.074206,0.000000,0.012368,0.111308,0.061838,0.012368,0.098941,0.086573,0.098941,0.024735,0.061838,0.037103,0.061838,0.049470,0.012368,0.024735,0.074206,0.000358,0.000342,0.000344,0.000360,0.000290,0.000349,0.000378,0.000361,0.000291,0.000338,0.000382,0.000346,0.000383,0.000306,0.000380,0.000406,0.000282,0.000382,0.000291,0.000332,0.000355,0.000402,0.000316,0.000346,0.000433,0.000265,0.000385,0.000432,0.000325,0.000430,0.023959,0.011979,0.005990,0.035938,0.000000,0.005990,0.053908,0.029949,0.005990,0.047918,0.041928,0.047918,0.011979,0.029949,0.017969,0.029949,0.023959,0.005990,0.011979,0.035938,0.018327,0.017415,0.021397,0.018636,0.015862,0.017703,0.016345,0.018577,0.016250,0.016680,0.014474,0.017426,0.016847,0.019028,0.013467,0.018338,0.017074,0.016532,0.021845,0.017944,0.019840,0.014312,0.012604,0.016715,0.018657,0.015323,0.018579,0.015961,0.019104,0.019557
seq3866,0.104238,0.022337,0.022337,0.022337,0.000000,0.037228,0.014891,0.022337,0.000000,0.014891,0.052119,0.052119,0.022337,0.014891,0.044673,0.044673,0.014891,0.007446,0.007446,0.074456,0.014442,0.013910,0.015799,0.014567,0.013383,0.013962,0.013474,0.013364,0.013034,0.013820,0.013857,0.011688,0.015136,0.010059,0.015982,0.012006,0.015302,0.013240,0.011616,0.014776,0.014084,0.013853,0.012505,0.012751,0.012867,0.010220,0.013787,0.012471,0.015596,0.012805,0.173667,0.037214,0.037214,0.037214,0.000000,0.062024,0.024810,0.037214,0.000000,0.024810,0.086834,0.086834,0.037214,0.024810,0.074429,0.074429,0.024810,0.012405,0.012405,0.124048,0.000290,0.000239,0.000264,0.000286,0.000216,0.000264,0.000213,0.000298,0.000283,0.000210,0.000262,0.000286,0.000234,0.000291,0.000259,0.000288,0.000243,0.000239,0.000255,0.000196,0.000262,0.000272,0.000236,0.000199,0.000194,0.000247,0.000282,0.000268,0.000294,0.000245,0.092685,0.019861,0.019861,0.019861,0.000000,0.033102,0.013241,0.019861,0.000000,0.013241,0.046342,0.046342,0.019861,0.013241,0.039722,0.039722,0.013241,0.006620,0.006620,0.066203,0.016624,0.017292,0.016215,0.013661,0.012841,0.016629,0.014466,0.017812,0.014968,0.014574,0.015675,0.014275,0.017878,0.012466,0.018560,0.015638,0.020089,0.015573,0.011836,0.018034,0.015500,0.016332,0.013682,0.016524,0.015684,0.012695,0.017213,0.016886,0.017122,0.013631
seq3867,0.063564,0.021188,0.000000,0.028250,0.000000,0.021188,0.070626,0.049438,0.007063,0.063564,0.056501,0.056501,0.014125,0.028250,0.007063,0.035313,0.021188,0.000000,0.000000,0.021188,0.012645,0.014855,0.017619,0.014883,0.013739,0.012557,0.010704,0.013556,0.016729,0.016569,0.013732,0.013541,0.013124,0.014543,0.015302,0.016517,0.014283,0.013050,0.014046,0.015887,0.015441,0.017189,0.015332,0.014554,0.012849,0.013665,0.015442,0.014536,0.013647,0.014455,0.111585,0.037195,0.000000,0.049593,0.000000,0.037195,0.123984,0.086789,0.012398,0.111585,0.099187,0.099187,0.024797,0.049593,0.012398,0.061992,0.037195,0.000000,0.000000,0.037195,0.000324,0.000290,0.000327,0.000293,0.000194,0.000249,0.000260,0.000262,0.000265,0.000244,0.000287,0.000283,0.000260,0.000240,0.000196,0.000273,0.000293,0.000289,0.000297,0.000253,0.000223,0.000230,0.000336,0.000293,0.000306,0.000200,0.000309,0.000286,0.000285,0.000283,0.057933,0.019311,0.000000,0.025748,0.000000,0.019311,0.064370,0.045059,0.006437,0.057933,0.051496,0.051496,0.012874,0.025748,0.006437,0.032185,0.019311,0.000000,0.000000,0.019311,0.018092,0.018188,0.018633,0.014388,0.015811,0.015353,0.013333,0.015288,0.018001,0.018711,0.014081,0.015401,0.013149,0.015403,0.014790,0.017410,0.015870,0.013806,0.016068,0.016436,0.018873,0.018490,0.016264,0.014500,0.014767,0.017440,0.019859,0.017145,0.012995,0.016491
seq3868,0.033945,0.006789,0.006789,0.054313,0.013578,0.027156,0.047524,0.054313,0.000000,0.054313,0.061102,0.040734,0.033945,0.013578,0.013578,0.013578,0.033945,0.000000,0.000000,0.033945,0.014881,0.014469,0.014402,0.015322,0.017980,0.014301,0.014796,0.015032,0.016530,0.014372,0.016240,0.015581,0.014033,0.016756,0.014323,0.014194,0.017861,0.017261,0.014947,0.017663,0.014974,0.014495,0.014155,0.016098,0.015091,0.011536,0.015251,0.014198,0.016127,0.014003,0.061830,0.012366,0.012366,0.098928,0.024732,0.049464,0.086562,0.098928,0.000000,0.098928,0.111294,0.074196,0.061830,0.024732,0.024732,0.024732,0.061830,0.000000,0.000000,0.061830,0.000378,0.000365,0.000300,0.000325,0.000410,0.000386,0.000325,0.000421,0.000369,0.000326,0.000382,0.000329,0.000311,0.000350,0.000325,0.000259,0.000334,0.000429,0.000322,0.000406,0.000438,0.000343,0.000342,0.000472,0.000370,0.000314,0.000352,0.000419,0.000274,0.000346,0.032663,0.006533,0.006533,0.052261,0.013065,0.026131,0.045729,0.052261,0.000000,0.052261,0.058794,0.039196,0.032663,0.013065,0.013065,0.013065,0.032663,0.000000,0.000000,0.032663,0.014421,0.014318,0.014394,0.017829,0.017714,0.016332,0.014779,0.013820,0.016175,0.015197,0.016851,0.014550,0.015811,0.019088,0.014567,0.016846,0.020005,0.016541,0.015408,0.019151,0.014928,0.017169,0.014099,0.016261,0.012674,0.012818,0.015665,0.013026,0.018192,0.018758
seq3869,0.020947,0.013965,0.020947,0.048877,0.006982,0.006982,0.048877,0.027930,0.013965,0.069825,0.034912,0.069825,0.013965,0.034912,0.006982,0.034912,0.034912,0.000000,0.020947,0.027930,0.015673,0.015440,0.012094,0.017664,0.014210,0.014500,0.015952,0.012571,0.013794,0.014281,0.013964,0.012902,0.014387,0.013583,0.017007,0.015944,0.013481,0.016269,0.014552,0.013342,0.017510,0.011200,0.014223,0.014724,0.012576,0.016875,0.015118,0.015199,0.016662,0.015707,0.037095,0.024730,0.037095,0.086555,0.012365,0.012365,0.086555,0.049460,0.024730,0.123650,0.061825,0.123650,0.024730,0.061825,0.012365,0.061825,0.061825,0.000000,0.037095,0.049460,0.000410,0.000365,0.000349,0.000368,0.000428,0.000335,0.000360,0.000432,0.000421,0.000363,0.000305,0.000356,0.000335,0.000253,0.000375,0.000350,0.000305,0.000389,0.000358,0.000405,0.000305,0.000416,0.000335,0.000417,0.000292,0.000399,0.000324,0.000317,0.000406,0.000326,0.018152,0.012101,0.018152,0.042354,0.006051,0.006051,0.042354,0.024202,0.012101,0.060505,0.030253,0.060505,0.012101,0.030253,0.006051,0.030253,0.030253,0.000000,0.018152,0.024202,0.018863,0.018515,0.014639,0.020290,0.016097,0.018421,0.018426,0.013868,0.016323,0.017626,0.015000,0.015455,0.017871,0.015166,0.020652,0.019888,0.015306,0.020141,0.015562,0.015049,0.020076,0.013590,0.018014,0.016291,0.014867,0.019416,0.015488,0.017947,0.019677,0.017433
seq3870,0.040483,0.033736,0.020241,0.006747,0.006747,0.033736,0.053977,0.020241,0.006747,0.080966,0.060724,0.040483,0.006747,0.013494,0.026989,0.033736,0.040483,0.000000,0.000000,0.013494,0.014516,0.015869,0.018159,0.015502,0.013344,0.015818,0.014984,0.017031,0.015427,0.015037,0.017170,0.016722,0.013957,0.012462,0.015504,0.015868,0.015925,0.012847,0.013898,0.014469,0.016273,0.015754,0.013197,0.014664,0.016337,0.015868,0.015067,0.014751,0.015765,0.018043,0.074449,0.062041,0.037225,0.012408,0.012408,0.062041,0.099266,0.037225,0.012408,0.148899,0.111674,0.074449,0.012408,0.024816,0.049633,0.062041,0.074449,0.000000,0.000000,0.024816,0.000284,0.000255,0.000266,0.000266,0.000289,0.000286,0.000225,0.000218,0.000301,0.000245,0.000238,0.000274,0.000276,0.000206,0.000208,0.000225,0.000252,0.000205,0.000267,0.000240,0.000249,0.000212,0.000227,0.000251,0.000194,0.000283,0.000270,0.000197,0.000187,0.000247,0.034487,0.028739,0.017244,0.005748,0.005748,0.028739,0.045983,0.017244,0.005748,0.068975,0.051731,0.034487,0.005748,0.011496,0.022992,0.028739,0.034487,0.000000,0.000000,0.011496,0.017946,0.017388,0.022663,0.017217,0.018602,0.020194,0.016883,0.017937,0.014657,0.017793,0.021104,0.020657,0.017001,0.013057,0.017570,0.018541,0.021400,0.014951,0.016539,0.016827,0.020571,0.017763,0.014000,0.015483,0.017160,0.020481,0.017741,0.018938,0.017703,0.021401
seq3871,0.084205,0.007655,0.007655,0.000000,0.022965,0.030620,0.007655,0.122480,0.000000,0.007655,0.045930,0.022965,0.015310,0.030620,0.030620,0.030620,0.076550,0.007655,0.015310,0.045930,0.013473,0.013256,0.014346,0.012817,0.014369,0.012106,0.012929,0.012476,0.010972,0.012560,0.011988,0.013142,0.012743,0.012217,0.012936,0.013043,0.011677,0.012832,0.013920,0.013501,0.011824,0.012581,0.015293,0.012585,0.010690,0.013543,0.013055,0.013322,0.014979,0.012426,0.136264,0.012388,0.012388,0.000000,0.037163,0.049550,0.012388,0.198202,0.000000,0.012388,0.074326,0.037163,0.024775,0.049550,0.049550,0.049550,0.123876,0.012388,0.024775,0.074326,0.000347,0.000335,0.000242,0.000301,0.000273,0.000283,0.000307,0.000265,0.000310,0.000366,0.000299,0.000271,0.000264,0.000338,0.000337,0.000296,0.000254,0.000358,0.000299,0.000259,0.000310,0.000357,0.000263,0.000298,0.000269,0.000312,0.000322,0.000292,0.000267,0.000298,0.068524,0.006229,0.006229,0.000000,0.018688,0.024918,0.006229,0.099672,0.000000,0.006229,0.037377,0.018688,0.012459,0.024918,0.024918,0.024918,0.062295,0.006229,0.012459,0.037377,0.018125,0.014136,0.018392,0.017840,0.020355,0.016767,0.017079,0.016623,0.013165,0.018599,0.015300,0.017130,0.016957,0.015675,0.017736,0.018024,0.015322,0.015408,0.017198,0.016464,0.017670,0.015971,0.017837,0.015630,0.014435,0.016021,0.017067,0.016065,0.018308,0.016342
seq3872,0.020614,0.006871,0.027485,0.041228,0.006871,0.027485,0.020614,0.006871,0.006871,0.034356,0.075584,0.034356,0.006871,0.020614,0.013743,0.054970,0.048099,0.000000,0.027485,0.068713,0.015558,0.014899,0.016512,0.013418,0.016148,0.013180,0.014305,0.015067,0.015833,0.014054,0.015364,0.014949,0.013954,0.015672,0.015797,0.015918,0.014859,0.014233,0.016984,0.014740,0.016040,0.015592,0.015286,0.016738,0.015446,0.015308,0.013334,0.013419,0.014459,0.013231,0.037096,0.012365,0.049462,0.074193,0.012365,0.049462,0.037096,0.012365,0.012365,0.061827,0.136020,0.061827,0.012365,0.037096,0.024731,0.098924,0.086558,0.000000,0.049462,0.123655,0.000373,0.000390,0.000406,0.000333,0.000363,0.000392,0.000372,0.000381,0.000368,0.000309,0.000320,0.000417,0.000345,0.000433,0.000337,0.000400,0.000317,0.000321,0.000350,0.000374,0.000363,0.000318,0.000336,0.000395,0.000391,0.000261,0.000377,0.000270,0.000394,0.000356,0.018759,0.006253,0.025012,0.037518,0.006253,0.025012,0.018759,0.006253,0.006253,0.031265,0.068784,0.031265,0.006253,0.018759,0.012506,0.050025,0.043772,0.000000,0.025012,0.062531,0.018639,0.016288,0.019816,0.016009,0.019308,0.014887,0.016483,0.015500,0.016888,0.015518,0.018514,0.018642,0.014980,0.014450,0.018280,0.017277,0.016166,0.014277,0.018730,0.014657,0.015175,0.015160,0.018306,0.019112,0.019403,0.016043,0.016057,0.016636,0.015530,0.013024
seq3873,0.098148,0.052849,0.015100,0.030199,0.000000,0.022649,0.052849,0.037749,0.022649,0.067948,0.030199,0.022649,0.022649,0.007550,0.022649,0.045299,0.022649,0.000000,0.007550,0.022649,0.015423,0.014833,0.013821,0.012026,0.015313,0.013435,0.011356,0.015102,0.012621,0.014158,0.011834,0.015151,0.013791,0.013389,0.013931,0.012975,0.011545,0.010750,0.014390,0.011434,0.012824,0.012598,0.014278,0.011744,0.010889,0.013142,0.013801,0.012240,0.013898,0.013322,0.161150,0.086773,0.024792,0.049585,0.000000,0.037188,0.086773,0.061981,0.037188,0.111565,0.049585,0.037188,0.037188,0.012396,0.037188,0.074377,0.037188,0.000000,0.012396,0.037188,0.000293,0.000269,0.000258,0.000266,0.000270,0.000288,0.000253,0.000275,0.000329,0.000343,0.000288,0.000314,0.000290,0.000319,0.000357,0.000264,0.000327,0.000241,0.000269,0.000241,0.000260,0.000294,0.000279,0.000206,0.000210,0.000244,0.000261,0.000268,0.000242,0.000287,0.085088,0.045817,0.013090,0.026181,0.000000,0.019636,0.045817,0.032726,0.019636,0.058907,0.026181,0.019636,0.019636,0.006545,0.019636,0.039271,0.019636,0.000000,0.006545,0.019636,0.017958,0.018291,0.017387,0.014730,0.016760,0.017383,0.012457,0.017935,0.016676,0.017949,0.014413,0.019792,0.017401,0.014808,0.018949,0.018209,0.012572,0.011587,0.018921,0.015281,0.013407,0.015384,0.017443,0.013192,0.009743,0.015407,0.016493,0.013350,0.016975,0.015528
seq3874,0.027589,0.020692,0.013795,0.020692,0.000000,0.006897,0.041384,0.034487,0.013795,0.034487,0.020692,0.048281,0.020692,0.034487,0.055179,0.034487,0.027589,0.048281,0.027589,0.020692,0.017029,0.014872,0.014936,0.014885,0.014181,0.014053,0.017910,0.013667,0.013786,0.016329,0.014961,0.015224,0.015464,0.013022,0.014540,0.018019,0.012065,0.016917,0.016782,0.014495,0.015052,0.013590,0.012701,0.017862,0.014732,0.012976,0.014785,0.013824,0.014292,0.015263,0.049497,0.037123,0.024748,0.037123,0.000000,0.012374,0.074245,0.061871,0.024748,0.061871,0.037123,0.086620,0.037123,0.061871,0.098994,0.061871,0.049497,0.086620,0.049497,0.037123,0.000303,0.000279,0.000252,0.000303,0.000327,0.000303,0.000333,0.000362,0.000314,0.000342,0.000251,0.000346,0.000305,0.000344,0.000322,0.000368,0.000317,0.000335,0.000436,0.000303,0.000283,0.000368,0.000357,0.000312,0.000384,0.000384,0.000374,0.000387,0.000381,0.000388,0.020682,0.015511,0.010341,0.015511,0.000000,0.005170,0.031023,0.025852,0.010341,0.025852,0.015511,0.036193,0.015511,0.025852,0.041364,0.025852,0.020682,0.036193,0.020682,0.015511,0.022319,0.019389,0.018974,0.018819,0.019773,0.015967,0.024941,0.016695,0.017735,0.021595,0.019109,0.020439,0.021518,0.016299,0.019011,0.023983,0.016195,0.023322,0.022781,0.017304,0.018209,0.017395,0.015627,0.024126,0.017327,0.016821,0.019749,0.020972,0.018620,0.021348
seq3875,0.050466,0.021628,0.028838,0.064885,0.007209,0.014419,0.014419,0.021628,0.014419,0.028838,0.036047,0.007209,0.007209,0.028838,0.057675,0.064885,0.028838,0.007209,0.028838,0.043257,0.014222,0.014926,0.012611,0.015364,0.012997,0.012728,0.014123,0.015428,0.013418,0.013458,0.015157,0.012479,0.013678,0.016008,0.015101,0.015636,0.014743,0.011737,0.014139,0.015673,0.014839,0.011475,0.015058,0.014853,0.012997,0.017004,0.012200,0.013682,0.015415,0.012096,0.086574,0.037103,0.049471,0.111309,0.012368,0.024735,0.024735,0.037103,0.024735,0.049471,0.061838,0.012368,0.012368,0.049471,0.098942,0.111309,0.049471,0.012368,0.049471,0.074206,0.000313,0.000323,0.000334,0.000377,0.000293,0.000382,0.000351,0.000372,0.000352,0.000315,0.000351,0.000349,0.000394,0.000395,0.000430,0.000316,0.000301,0.000376,0.000312,0.000361,0.000357,0.000297,0.000366,0.000346,0.000407,0.000395,0.000288,0.000431,0.000325,0.000376,0.040710,0.017447,0.023263,0.052341,0.005816,0.011631,0.011631,0.017447,0.011631,0.023263,0.029078,0.005816,0.005816,0.023263,0.046525,0.052341,0.023263,0.005816,0.023263,0.034894,0.017893,0.019941,0.014541,0.019498,0.016698,0.015119,0.017065,0.019686,0.019952,0.017198,0.017473,0.013906,0.017156,0.020366,0.018637,0.019475,0.018758,0.015023,0.018572,0.022638,0.018609,0.014196,0.019064,0.018965,0.014408,0.022401,0.016197,0.016896,0.019966,0.014447
